,all_day,close_date,close_time_h,close_time_i,close_time_s,companyNM,content_type,cycle,cycle_day,cycle_week,duration,for_tag,id,is_live,link,lite_archives_id,lite_archives_name,name,one_play,open_date,open_loop,open_time_h,open_time_i,open_time_s,play_mode,play_speed,play_time,play_time_h,play_time_i,play_time_s,play_time_unit,schedule_head_id,select_style_id,source,start,style,style_name,text_content,thumbnail,type,video_id,video_source,video_title,week
1207,,,,,,CHMS,1,,,,,0,7171,,,,,MAKER SPACE,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,TEST,,1,,,,
1208,,,,,,DPS-Monarch,1,,,,,0,7182,,,,,2-F,,,,,,,2.0,,10,,,,i,,6278,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello teachers the humidity is too high today make sure all the students are inside the classroom.,,1,,,,
1209,,,,,,DPS-Monarch,1,,,,,0,7183,,,,,2-F,,,,,,,2.0,,10,,,,i,,6278,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello welcome madam can you tell your name who just entered the room,,1,,,,
1210,,,,,,DPS-Monarch,1,,,,,0,7183,,,,,2-F,,,,,,,1.0,,10,,,,i,,6277,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,good morning students have a wonderful day,,1,,,,
1211,,,,,,Alloys,1,,,,,1,1420,,,,,All device,,,,,,,2.0,,1,,,,i,,2837,,,"{""font_size"":""3"",""font_color"":""#000000"",""background_color"":"""",""scroll_direction"":""left""}",Notice_1,"emergency
",,1,,,,
1212,,,,,,tyjh,1,,,,,0,7197,,,,,114,,,,,,,2.0,,10,,,,i,,5980,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,這是測試,,1,,,,
1213,,,,,,tyjh,2,,,,3.0,0,7197,,,['18991'],6_hellokitty.jpeg,114,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1214,,,,,,tyjh,2,,,,10.0,0,7197,,,['18991'],6_hellokitty.jpeg,114,0,,,,,,,10,,0,2,10,,,,,,,,,,2,,,,
1215,,,,,,tyjh,2,,,,10.0,0,7197,,,['18991'],6_hellokitty.jpeg,114,0,,,,,,,10,,0,0,10,,38162,,,,,,,,2,,,,
1216,,,,,,tyjh,3,,,,116.0,1,3178,,,['18993'],10_2-ya-jin-sai-da-kan-dian-lin-zi-wei-zhang-yu-cheng-san-you-lian-xian.mp4,All device,1,,,,,,,,,0,0,0,,,,0,,,,,,3,,,,
1217,,,,,,tyjh,2,,,,10.0,0,7197,,,['18991'],6_hellokitty.jpeg,114,0,,,,,,,10,,0,0,10,,,,,,,,,,2,,,,
1218,,,,,,tyjh,3,,,,137.0,1,3178,,,['18994'],12qiang_mei-ri-lu-wai-xuan-jin-qi-hao-shou-lin-kai-wei-zhang-yi-shou-du-ru-xuan-cheng-bang-guo-jia-dui.mp4,All device,1,,,,,,,,,0,0,0,,,,0,,,,,,3,,,,
1219,,,,,,tyjh,2,,,,3.0,1,3178,,,['18991'],6_hellokitty.jpeg,全部設備,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1220,,,,,,CHMS,1,,,,,0,7207,,,,,SALON DE PROYECCION CUEVA,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,TEST,,1,,,,
1221,,,,,,HCS Interactief,1,,,,,0,5971,,,,,BenQ RP7501K Showroom,,,,,,,2.0,,10,,,,i,,759,,,"{""font_size"":""2"",""font_color"":""#3d85c6"",""background_color"":""#ffcccccc"",""scroll_direction"":""left""}",Notice_1,Biertje,,1,,,,
1222,,,,,,CHMS,1,,,,,1,2645,,,,,Todos los dispositivos,,,,,,,2.0,,1,,,,i,,5071,,,"{""font_size"":""2"",""font_color"":""#0000ff"",""background_color"":""#ffffa500"",""scroll_direction"":""left""}",Aviso_2,"COLEGIO HEBREO MONTE SINAI

BIENVENIDOS AL CIS",,1,,,,
1223,,,,,,CHMS,1,,,,,0,7170,,,,,MAKER SPACE JR,,,,,,,2.0,,10,,,,i,,5071,,,"{""font_size"":""2"",""font_color"":""#0000ff"",""background_color"":""#ffffa500"",""scroll_direction"":""left""}",Aviso_2,TEST,,1,,,,
1224,,,,,,WPSD1,1,,,,,0,7175,,,,,District Office Board Room,,,,,,,2.0,,10,,,,i,,6215,,,"{""font_size"":""2"",""font_color"":""#00ff00"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello everybody!,,1,,,,
1225,,,,,,HCT,3,,,,66.0,0,7045,False,https://youtu.be/cvGYlB7AcQY,[],,CS IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1226,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,10,,,,i,,6312,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hello ALPATECH S.A.C,,1,,,,
1227,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,1,,,,i,38337,,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"Welcome to Alpatech
",,1,,,,
1228,,,,,,SFG,1,,,,,1,3363,,,,,All device,,,,,,,1.0,,10,,,,i,38340,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Welcome Mr. Gerberding!! Strategic Financial Group would like you to have an enjoyable experience in our office today. Please let us know if there is anything we can get you.,,1,,,,
1229,,,,,,SFG,1,,,,,1,3363,,,,,All device,,,,,,,1.0,,10,,,,i,,6307,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Welcome Mr. Gerberding ,,1,,,,
1230,,,13,30,0,SFG,1,,,,,1,3363,,,,,All device,,2019-10-07,,13,0,0,2.0,,,,,,,38342,,,,"{""font_size"":""2"",""font_color"":""#0000ff"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_1,"Welcome to Strategic Financial Group Brad and Monica!!  We hope you enjoy your time with us, please let us know if there is anything you need.",,1,,,,
1231,,,13,30,0,SFG,1,,,,,1,3363,,,,,All device,,2019-10-07,,13,0,0,2.0,,,,,,,,6307,,,"{""font_size"":""2"",""font_color"":""#0000ff"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_1,Go yankees!,,1,,,,
1232,,,14,0,0,SFG,2,,,,10.0,1,3363,,,['19060'],SFG Logo Cropped.jpg,All device,,2019-10-07,,13,30,0,,10,,,,,,38344,,,,,,,,2,,,,
1233,,,14,30,0,SFG,3,,,,24.0,1,3363,,,['19061'],20190713_123433.mp4,All device,,2019-10-07,,14,0,0,,,,,,,,,,0,,,,,,3,,,,
1234,,,14,0,0,SFG,2,,,,3.0,1,3363,,,['19060'],SFG Logo Cropped.jpg,All device,,2019-10-07,,13,30,0,,3,,,,,,,,,,,,,,2,,,,
1235,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,2,,,,i,,6312,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,"Welcome to Alpatech
",,1,,,,
1236,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,1,,,,i,,6312,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Welcome to Pericles primero en sus practicas ,,1,,,,
1237,,,,,,Alpatech S.A.C,2,,,,5.0,1,3365,,,['19062'],logo.png,Todos los dispositivos,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
1238,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,1,,,,i,,6312,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_2,Gracias por su Visita,,1,,,,
1239,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,1,,,,i,,6315,,,"{""font_size"":""3"",""font_color"":""#999999"",""background_color"":"""",""scroll_direction"":""left""}",aviso3,Gracias por su Visita,,1,,,,
1240,,,,,,HCT,3,,,,1462.0,1,3369,False,https://www.youtube.com/watch?v=xTm_LEbWmUc,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/xTm_LEbWmUc/mqdefault.jpg,3,xTm_LEbWmUc,,First-ever UAE astronaut Hazza Al Mansouri returns to Earth,
1241,,,,,,MPS Muotathal,2,,,,10.0,1,3372,,,['19076'],za?me underwa?gs_Logo_19_20.jpg,welcome back,0,,,,,,,10,,0,0,10,,,,,,,,,,2,,,,
1242,1,2019-10-09,,,,MPS Muotathal,2,week,1,1,10.0,1,3372,,,['19076'],za?me underwa?gs_Logo_19_20.jpg,welcome back,,2019-10-08,1,,,,,10,,,,,,38395,,,,,,,,2,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
1243,1,2019-10-09,,,,MPS Muotathal,2,week,1,1,10.0,1,3372,,,['19076'],za?me underwa?gs_Logo_19_20.jpg,welcome back,,2019-10-08,1,,,,,10,,,,,,38395,,,,,,,,2,,,,"['mon', 'tue', 'wed', 'thu', 'fri', 'sat']"
1244,1,2019-10-14,,,,MPS Muotathal,2,day,1,1,10.0,1,3372,,,['19076'],za?me underwa?gs_Logo_19_20.jpg,welcome back,,2019-10-14,1,,,,,10,,,,,,,,,,,,,,2,,,,
1245,1,2019-10-08,,,,MPS Muotathal,2,day,1,1,10.0,1,3372,,,['19076'],za?me underwa?gs_Logo_19_20.jpg,welcome back,,2019-10-08,1,,,,,10,,,,,,38395,,,,,,,,2,,,,
1246,,,,,,NYCDOE,1,,,,,1,3375,,,,,All device,,,,,,,2.0,,10,,,,i,,6329,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Hello world,,1,,,,
1247,,,12,0,0,HCT,3,,,,66.0,1,3369,False,https://youtu.be/cvGYlB7AcQY,[],,All device,,2019-10-09,,11,0,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1248,1,,,,,HCT,1,,,,,1,3369,,,,,All device,,2019-10-09,,,,,1.0,,,,,,,38463,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,A message from the P&CEO,,1,,,,
1249,,,11,30,0,HCT,1,,,,,1,3369,,,,,All device,,2019-10-09,,11,0,0,1.0,,,,,,,,6320,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,A message from the P&CEO,,1,,,,
1250,1,,,,,HCT,2,,,,10.0,1,3369,,,['19100'],Teacher's_Day_IT_02.jpg,All device,,2019-10-09,,,,,,10,,,,,,38465,,,,,,,,2,,,,
1251,1,,,,,HCT,2,,,,3.0,1,3369,,,['19099'],Teacher's_Day_IT_01.jpg,All device,,2019-10-09,,,,,,3,,,,,,,,,,,,,,2,,,,
1252,1,,,,,HCT,2,,,,10.0,1,3369,,,['19100'],Teacher's_Day_IT_02.jpg,All device,,2019-10-09,,,,,,10,,,,,,,,,,,,,,2,,,,
1253,1,,,,,HCT,1,,,,,1,3369,,,,,All device,,2019-10-09,,,,,2.0,,,,,,,,6321,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,A message from the P&CEO,,1,,,,
1254,1,,,,,HCT,3,,,,68.0,1,3369,,,['19101'],flag_UAE_national_02.mp4,All device,,2019-10-09,,,,,,,,,,,,,,0,,,,,,3,,,,
1255,1,,,,,HCT,3,,,,108.0,1,3369,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,All device,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1256,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1257,1,,,,,HCT,1,,,,,0,7236,,,,,ADW IT,,2019-10-09,,,,,2.0,,,,,,,,6168,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Sathyan from ADW,,1,,,,
1258,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1259,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1260,1,,,,,HCT,1,,,,,0,7236,,,,,ADW IT,,2019-10-09,,,,,2.0,,,,,,,,6168,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,A message from Sathyan our P&CEO,,1,,,,
1261,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1262,,,12,38,0,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,12,36,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1263,,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1264,,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1265,,,,,,HCT,3,,,,66.0,1,3286,False,https://youtu.be/cvGYlB7AcQY,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1266,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1267,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,38484,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1268,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1269,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1270,1,,,,,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,,,,,,,,,,,38487,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1271,,,6,0,0,HCT,3,,,,66.0,0,7236,False,https://youtu.be/cvGYlB7AcQY,[],,ADW IT,,2019-10-09,,5,30,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/cvGYlB7AcQY/mqdefault.jpg,3,cvGYlB7AcQY,,Laughter is Contagious,
1272,,,,,,HCT,3,,,,108.0,1,3286,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1273,,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1274,,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1275,,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1276,1,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1277,1,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,,2019-10-09,,,,,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1278,,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1279,,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,0,,,,,,,,,0,1,48,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1280,,,13,0,0,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,,2019-10-09,,12,56,0,,,,,,,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1281,,,,,,HCT,3,,,,108.0,0,7236,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,ADW IT,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1282,,,,,,HCT,3,,,,108.0,1,3286,False,https://www.youtube.com/watch?v=o7KpDBYYB4Q,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/o7KpDBYYB4Q/mqdefault.jpg,3,o7KpDBYYB4Q,,"UNITED ARAB EMIRATES NATIONAL ANTHEM - ""Ishy Bilady"" ???? ????? - ?????? ?????? ?????????",
1283,,,,,,Bekdata,1,,,,,0,5685,,,,,BenQ_750k,,,,,,,1.0,,10,,,,i,,1909,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Umar?m BenQ 'yu be?enmi?sinizdir ?,,1,,,,
1284,,,,,,Bekdata,1,,,,,0,5685,,,,,BenQ_750k,,,,,,,1.0,,10,,,,i,,1909,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Bu bir denemedir,,1,,,,
1285,,,,,,Almana,1,,,,,1,3099,,,,,All device,,,,,,,2.0,,10,,,,i,,5829,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,This is a test only,,1,,,,
1286,,,,,,Almana,1,,,,,1,3099,,,,,All device,,,,,,,2.0,,10,,,,i,,5829,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Test only!!!!!,,1,,,,
1287,,,,,,Almana,1,,,,,1,3099,,,,,All device,,,,,,,2.0,,10,,,,i,,5829,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,test,,1,,,,
1288,,,,,,Almana,2,,,,3.0,0,7240,,,['19110'],hp pro display.jpg,Test,1,,,,,,,3,,1,0,0,,,,,,,,,,2,,,,
1289,,,,,,Almana,2,,,,3.0,1,3099,,,['19110'],hp pro display.jpg,All device,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1290,,,,,,Almana,2,,,,3.0,1,3099,,,['19110'],hp pro display.jpg,All device,1,,,,,,,3,,0,10,0,,,,,,,,,,2,,,,
1291,,,,,,Almana,2,,,,3.0,1,3099,,,['19110'],hp pro display.jpg,All device,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1292,,,,,,Almana,1,,,,,0,7240,,,,,Test,,,,,,,2.0,,10,,,,i,,5829,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,test,,1,,,,
1293,,,,,,Almana,2,,,,3.0,0,7240,,,['19110'],hp pro display.jpg,Test,1,,,,,,,3,,0,0,0,,,,,,,,,,2,,,,
1294,,,,,,Almana,2,,,,5.0,0,7240,,,['19111'],DEll E2418HN.jpg,Test,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
1295,,,,,,Almana,2,,,,5.0,0,7240,,,['19112'],hp prodesk.jpg,Test,1,,,,,,,5,,0,0,0,,,,,,,,,,2,,,,
1296,,,,,,Almana,3,,,,770.0,1,3099,False,https://www.youtube.com/watch?v=PKSL3E0M-CY,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/PKSL3E0M-CY/mqdefault.jpg,3,PKSL3E0M-CY,,"Best BenQ Monitor in 2019 | Top 5 Options For Gaming, Design & Work!",
1297,,,,,,Data Image,1,,,,,1,2190,,,,,All device,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Basketball,Welcome MAEDS 2019,,1,,,,
1298,,,,,,Data Image,1,,,,,1,2190,,,,,All device,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Basketball,Welcome,,1,,,,
1299,,,,,,Data Image,1,,,,,1,2190,,,,,All device,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Basketball,welcome,,1,,,,
1300,,,,,,Data Image,1,,,,,1,2190,,,,,All device,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Basketball,Welcome to MAEDS,,1,,,,
1301,,,,,,Data Image,1,,,,,1,2190,,,,,All device,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Basketball,Welcome to MAEDS - BENQ Signage over IFP,,1,,,,
1302,,,,,,MMTSydney,2,,,,3.0,1,3048,,,['19131'],SALES.JPG,All device,0,,,,,,,3,,1,0,3,,,,,,,,,,2,,,,
1303,,,,,,MMTSydney,1,,,,,1,3048,,,,,All device,,,,,,,2.0,,10,,,,i,,5756,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ff00ff00"",""scroll_direction"":""left""}",Notice_2,Reggie: NO HOLD ORDERS!,,1,,,,
1304,,,,,,MMTSydney,1,,,,,1,3048,,,,,All device,,,,,,,2.0,,10,,,,i,,5756,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ff00ff00"",""scroll_direction"":""left""}",Notice_2,Reggie: No hold orders! Please do the right thing!,,1,,,,
1305,,,,,,Data Image,1,,,,,1,2190,,,,,All device,,,,,,,2.0,,10,,,,i,,4242,,,"{""font_size"":""3"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Basketball,No school snow day,,1,,,,
1306,,,,,,Data Image,3,,,,147.0,1,2190,False,https://www.youtube.com/watch?v=9bINs0HukKk,[],,All device,1,,,,,,,,,0,0,0,,,,1,0.0,,,,https://i.ytimg.com/vi/9bINs0HukKk/mqdefault.jpg,3,9bINs0HukKk,,Announcements 10.7.2019,
1307,,,,,,Alpatech S.A.C,1,,,,,1,3365,,,,,Todos los dispositivos,,,,,,,2.0,,5,,,,i,,6312,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",Aviso_3,Gracias por su visita tengas muy buenas noches!!!!,,1,,,,
